type,id,name,disposition,period,duration,depth,prad,teq
koi,3218908,K01108.03,1,4.152461180,2.57550,223.4,7.62,1941.0
koi,3235672,K01109.01,0,6.721078300,7.46000,,,
koi,2837111,K01110.01,1,8.734885200,4.49000,270.7,1.59,890.0
koi,3120276,K01111.01,0,10.265476880,3.73300,399.6,1.81,770.0
koi,2307199,K00151.01,1,13.447179100,3.04540,1428.2,5.24,848.0
koi,3547091,K01177.01,0,3.305577989,2.59030,17971.0,25.89,1027.0
koi,3869825,K01178.01,0,4.800653901,9.04190,15304.0,16.91,1347.0
koi,3655332,K01179.01,0,15.066499010,5.98850,36348.0,56.44,932.0
koi,4042026,K01180.01,0,34.820081580,11.17110,18848.0,11.36,459.0
koi,3344419,K01181.01,0,0.651784374,2.01410,2779.3,33.65,2090.0
koi,11192141,K00977.01,0,1.353771892,7.01200,1349.1,430.99,4903.0
koi,11494130,K00978.01,0,18.954916330,24.24900,867.5,71.39,1139.0
koi,5648449,K00979.01,0,4.348866254,3.27970,625.6,2436.69,6421.0
koi,12167361,K00980.01,0,47.930945460,2.68970,2144.4,68.02,905.0
koi,8607720,K00981.01,0,3.997514220,3.68600,32.8,2.98,2203.0
koi,1433962,K00982.01,0,1.592633181,5.56050,633.1,1.56,1053.0
koi,9032900,K00134.01,1,67.592375400,12.24900,4158.1,12.10,588.0
koi,5956342,K01052.01,1,17.029027860,4.64500,568.9,2.54,755.0
koi,5956342,K01052.02,1,6.846192360,3.52900,246.8,1.67,1022.0
koi,5956342,K01052.03,1,67.832163800,7.35800,507.8,2.39,476.0
koi,5956342,K01052.04,1,43.131214700,3.19800,447.8,2.39,554.0
koi,5956656,K01053.01,1,1.224866441,1.70860,196.0,1.54,1741.0
koi,3109930,K01112.01,1,37.810264900,8.73300,570.3,2.33,566.0
koi,2854914,K01113.01,1,25.934064060,4.61420,414.5,2.48,695.0
koi,2854914,K01113.02,1,83.446348500,6.53600,503.0,2.73,471.0
koi,3337425,K01114.01,0,7.047100320,2.92600,400.9,25.20,986.0
koi,3116412,K01115.01,1,12.992048530,6.01750,270.6,2.03,866.0
koi,3865567,K01182.01,0,11.116202110,4.21100,4843.9,8.96,853.0
koi,3544689,K01183.01,0,1.922861499,3.57340,1916.2,5.09,1392.0
koi,4037164,K01184.01,0,0.635445336,1.85920,2547.4,19.00,1177.0
koi,3443790,K01185.01,0,1.665784138,1.89460,2006.2,97.27,2636.0
koi,3966912,K01186.01,0,55.663916700,23.54600,3414.4,34.14,434.0
koi,8394721,K00152.01,1,52.090816270,8.63880,2894.1,7.14,592.0
koi,11607193,K00983.01,0,7.154860800,7.69400,780.4,7.41,1482.0
koi,1161345,K00984.01,1,4.287466680,1.56930,790.1,2.29,942.0
koi,10227501,K00985.01,0,2.002779769,2.23100,260.5,1.42,1311.0
koi,2854698,K00986.01,1,8.187394430,3.04720,517.6,1.92,782.0
koi,2854698,K00986.02,1,76.049816300,7.15800,445.9,1.75,372.0
koi,8559644,K00139.02,1,3.341799486,2.92540,178.2,1.67,1356.0
koi,6032981,K01054.01,0,3.322694800,3.56800,78.7,15.33,3859.0
koi,5866099,K01055.01,0,36.977088080,4.73700,1269.9,38.60,602.0
koi,5964985,K01056.01,0,1.851409163,10.23200,232.5,20.42,2154.0
koi,6066416,K01057.01,0,1.303859704,2.82390,36.7,0.98,2393.0
koi,1996679,K00147.01,0,145.562492600,5.41260,2931.6,40.15,387.0
koi,2849805,K01116.01,1,3.749105745,1.98260,182.6,1.68,1160.0
koi,3114811,K01117.01,1,11.089566020,6.28770,148.1,3.51,1422.0
koi,2853446,K01118.01,1,7.372903440,2.17200,205.2,2.67,1004.0
koi,3003992,K01119.01,0,7.244761260,2.31450,58.0,0.65,837.0
koi,3942446,K01193.01,1,119.062488200,3.11880,5372.3,10.40,366.0
koi,3554031,K01194.01,1,8.707983090,2.49040,1419.6,2.01,543.0
koi,3554031,K01194.02,1,14.862307600,3.16100,840.0,1.57,454.0
koi,3554031,K01194.03,1,4.176342760,2.33500,531.5,1.23,694.0
koi,8394721,K00152.02,1,27.402298590,6.84910,747.5,3.63,734.0
koi,7295235,K00987.01,1,3.179267286,1.02460,200.9,1.21,1101.0
koi,2302548,K00988.01,1,10.381224470,2.71500,801.5,2.18,672.0
koi,2302548,K00988.02,1,24.570902300,3.58700,764.2,2.82,505.0
koi,10743597,K00989.01,0,81.221876000,4.11350,9883.0,16.59,385.0
koi,10743597,K00989.02,0,0.817026268,2.07990,1145.5,2.92,1784.0
koi,9818381,K00135.01,1,3.024092505,2.80210,7765.0,12.14,1489.0
koi,6124941,K01058.01,0,5.670155713,0.93610,536.7,5.85,341.0
koi,6060203,K01059.01,1,1.022678654,1.37120,129.2,1.14,1734.0
koi,5880320,K01060.01,1,12.109687090,6.34610,284.7,2.98,1005.0
koi,5880320,K01060.02,1,4.757961030,4.66000,124.5,1.70,1372.0
koi,5880320,K01060.03,1,20.497275500,8.53600,242.9,2.96,843.0
koi,3003992,K01119.02,0,13.554805340,2.28800,48.3,0.62,679.0
koi,6307537,K01120.01,0,29.744546680,23.28420,66894.0,20.06,455.0
koi,6359798,K01121.01,0,14.154024280,4.47001,61625.0,53.25,777.0
koi,6311681,K01122.01,0,0.844786082,3.52890,2468.5,35.27,1864.0
koi,6365321,K01123.01,0,0.848483947,1.44510,1907.4,32.11,1908.0
koi,6301035,K01124.01,0,11.990975760,5.74010,2124.3,37.47,880.0
koi,3859079,K01199.01,1,53.529270200,5.66800,1086.1,2.28,348.0
koi,3557493,K01200.01,0,0.393726813,2.95000,564.6,24.17,2705.0
koi,4061149,K01201.01,1,2.757584622,0.92670,563.1,1.01,615.0
koi,3444588,K01202.01,1,0.928310036,1.18990,376.2,1.16,1115.0
koi,8394721,K00152.03,1,13.484576680,5.01970,653.5,3.39,929.0
koi,3962243,K01203.01,1,31.884147300,6.12200,910.0,3.70,563.0
koi,10743597,K00989.03,1,16.158111120,6.04900,2319.8,86.13,660.0
koi,10015516,K00990.01,0,67.692139070,51.34900,25457.0,175.98,1173.0
koi,10154388,K00991.01,1,12.062229620,2.05840,300.2,1.62,750.0
koi,1432789,K00992.01,1,9.931463070,5.67800,398.6,2.41,931.0
koi,1718189,K00993.01,1,21.853629050,3.43900,355.6,1.75,618.0
koi,5880320,K01060.04,1,8.193450650,5.23400,115.4,1.74,1144.0
koi,5130369,K00140.01,0,19.978670000,10.16800,944.3,6.85,1351.0
koi,6037187,K01061.01,1,41.805954400,6.05700,434.4,2.02,533.0
koi,6147122,K01062.01,0,15.451581840,2.40600,85.3,2.02,1285.0
koi,8257407,K01063.01,0,89.698168533,5.54180,273110.0,102.08,554.0
koi,8218274,K01064.01,0,1.187352427,4.99900,20703.0,67.35,2251.0
koi,3964562,K00015.01,0,3.012476582,3.14240,1138.5,65.25,2371.0
koi,5735762,K00148.01,1,4.778003060,2.73610,473.0,1.85,932.0
koi,6292162,K01125.01,0,7.814839231,3.01220,2010.3,5.33,903.0
koi,6307521,K01126.01,0,29.745249900,22.69500,778.9,3.60,557.0
koi,6359320,K01127.01,1,5.326672990,3.40450,611.4,2.26,1007.0
koi,3848972,K01187.01,0,0.741057213,1.05299,1996.3,26.67,1730.0
koi,3860441,K01188.01,0,2.988085455,3.68000,802.8,21.81,1101.0
koi,3765771,K01189.01,0,2.783883492,2.45460,903.9,67.17,1934.0
koi,3557341,K01190.01,0,0.393727296,3.02000,903.5,23.05,2216.0
koi,3859628,K01191.01,1,8.172426440,3.90200,864.3,3.29,858.0
koi,3644071,K01192.01,1,1295.362215000,28.29700,8708.0,57.82,169.0
koi,1718189,K00993.02,1,13.060793600,3.21500,236.6,1.45,734.0
koi,1431122,K00994.01,1,4.298920100,2.74700,237.6,2.12,1046.0
koi,3858949,K00995.01,0,25.951846100,14.58100,1058.5,22.32,521.0
koi,3858824,K00996.01,0,25.951853600,14.75500,2017.9,24.60,494.0
koi,2157247,K00997.01,0,5.686287390,17.57300,5559.7,4.50,1059.0
koi,7601633,K00136.01,0,15.663886949,2.47750,5144.4,27.36,1060.0
koi,8242681,K01065.01,0,4.020628573,4.40850,20901.0,16.94,1232.0
koi,8260218,K01066.01,1,5.714817603,3.14126,12295.0,9.29,943.0
koi,8246781,K01067.01,0,185.022882220,4.87326,43547.0,49.82,379.0
koi,8264070,K01068.01,0,2.897432135,3.17930,1223.7,14.35,2170.0
koi,8222813,K01069.01,1,8.704205250,2.93850,1074.9,2.86,748.0
koi,6359320,K01127.02,1,8.128093300,3.72700,224.1,1.39,875.0
koi,6359320,K01127.03,1,2.836689310,3.03100,166.1,1.19,1242.0
koi,6362874,K01128.01,1,0.974868896,1.61910,197.6,1.16,1612.0
koi,6272413,K01129.01,1,4.897210060,1.81200,274.4,1.48,904.0
koi,8279765,K01130.01,0,2.757794163,2.76440,39043.0,20.05,1231.0
koi,8330548,K01132.01,0,1.914158508,3.29170,7829.2,13.63,1646.0
koi,3348082,K01196.01,0,3.982166980,2.39600,381.3,3.32,1374.0
koi,3853673,K01197.01,0,0.643794198,1.56620,456.7,19.51,2011.0
koi,3447722,K01198.01,1,16.088323180,5.73100,597.8,3.42,875.0
koi,3447722,K01198.02,1,10.300679190,4.88500,271.8,2.20,1015.0
koi,3447722,K01198.03,1,35.675745300,7.38100,471.2,3.02,671.0
koi,3447722,K01198.04,1,1.008616770,0.91000,,,
koi,1432214,K00998.01,0,161.788327120,5.31000,87750.0,36.14,375.0
koi,2165002,K00999.01,1,16.568068420,4.26470,1331.4,2.54,548.0
koi,2165002,K00999.02,1,47.332929900,2.70800,931.5,2.18,386.0
koi,2441728,K01000.01,0,0.856895349,1.30780,82.2,0.82,1881.0
koi,1871056,K01001.01,1,40.806533300,13.13500,313.9,3.71,772.0
koi,8222813,K01069.02,1,2.466970390,1.63450,308.7,1.56,1139.0
koi,12105051,K00141.01,1,2.624234833,1.38740,2607.0,5.11,1164.0
koi,8240904,K01070.01,1,6.618363090,3.68130,549.1,2.98,1066.0
koi,8240904,K01070.02,1,107.721409200,8.04200,1396.2,4.75,421.0
koi,8240904,K01070.03,1,92.777790000,6.64000,359.0,1.92,410.0
koi,8374494,K01133.01,0,5.251916208,4.90950,10624.0,37.15,952.0
koi,5735762,K00148.02,1,9.673958488,3.26410,952.7,2.63,736.0
koi,8414907,K01134.01,0,100.303922800,8.70200,5450.0,29.55,313.0
koi,8414907,K01134.02,0,200.611033460,7.13000,,,
koi,8397446,K01135.01,0,0.986620248,3.97220,1345.8,43.98,2308.0
koi,8386035,K01136.01,0,1.634846310,6.11000,,,
koi,3962243,K01203.02,1,14.128476770,3.68500,628.7,2.73,739.0
koi,3962243,K01203.03,1,48.647854300,5.46400,641.8,4.14,489.0
koi,3438507,K01204.01,1,8.398429770,6.34400,340.1,2.00,984.0
koi,3869014,K01205.01,1,8.638473910,5.45660,395.9,5.99,1419.0
koi,3756801,K01206.01,1,422.917678000,31.27400,1367.7,5.89,292.0
koi,1871056,K01001.02,1,140.107650000,18.50300,266.8,3.42,511.0
koi,1865042,K01002.01,1,3.481591700,1.80690,135.2,1.17,1156.0
koi,2438502,K01003.01,0,8.360616221,7.53850,28066.0,40.35,1263.0
koi,2309585,K01004.01,0,1.838514968,2.73910,2721.7,4.86,1426.0
koi,5780460,K01005.01,1,35.617602330,8.45590,4634.9,5.17,456.0
koi,8244190,K01071.01,0,1.092068330,1.85960,219.2,1.29,1611.0
koi,8229696,K01072.01,1,10.128051580,3.51700,477.4,1.95,767.0
koi,8262210,K01073.01,0,1.613001111,2.39400,104.1,1.25,1680.0
koi,10272640,K01074.01,1,3.770551475,3.80770,12440.0,12.05,1302.0
koi,10232123,K01075.01,0,1.343767797,1.94050,4702.6,18.66,2654.0
koi,10223616,K01076.01,0,29.124364740,3.42090,6496.0,15.25,356.0
koi,8415745,K01138.01,0,31.828145830,2.91700,4456.8,35.80,564.0
koi,8378634,K01139.01,0,3.629442796,5.63000,426.6,3.28,1434.0
koi,8397675,K01140.01,0,0.553261874,0.88750,1038.1,97.36,3689.0
koi,8346392,K01141.01,1,5.728126160,2.02950,643.4,1.38,569.0
koi,8288947,K01142.01,1,3.755742670,2.29110,417.4,1.58,977.0
koi,8312852,K01143.01,0,7.440429330,2.99100,547.3,2.74,883.0
koi,9480189,K00941.01,1,6.581477136,3.08960,2318.9,4.56,881.0
koi,11974540,K00129.01,0,24.669192732,7.03515,7382.3,77.76,1485.0
koi,9480189,K00941.02,1,2.382652873,1.88880,705.4,2.74,1237.0
koi,9480189,K00941.03,1,24.664614160,2.85790,2398.8,5.34,567.0
koi,9512687,K00942.01,1,11.515171670,2.00600,1357.4,2.90,657.0
koi,8644288,K00137.01,1,7.641567589,3.41018,2269.7,4.91,899.0
koi,5738346,K01006.01,0,30.611393200,3.57600,3472.0,19.68,317.0
koi,1725016,K01007.01,1,7.407425020,3.67500,442.0,2.01,938.0
koi,1722276,K01008.01,0,569.934135000,4.19040,18904.0,38.98,296.0
koi,892772,K01009.01,0,5.092465390,3.65900,254.0,1.17,844.0
koi,1027438,K01010.01,0,110.615766220,5.00000,,,
koi,10268907,K01077.01,0,1.103971357,0.92600,317.9,1.37,1471.0
koi,5446285,K00142.01,1,10.916108342,3.64960,1479.0,3.93,758.0
koi,10166274,K01078.01,1,3.353732008,1.45980,1264.7,1.65,615.0
koi,10166274,K01078.02,1,6.877446033,1.36920,1632.3,2.05,484.0
koi,10166274,K01078.03,1,28.464648040,2.66570,1629.8,1.87,301.0
koi,10153827,K01079.01,0,0.293630085,2.38570,2017.7,26.35,2503.0
koi,5735762,K00148.03,1,42.896450240,5.68970,555.3,2.00,448.0
koi,8302450,K01144.01,0,2.441998030,2.75900,251.7,1.44,1282.0
koi,8313667,K01145.01,1,30.587215300,5.36980,464.8,2.32,621.0
koi,8351704,K01146.01,1,7.097121240,2.10590,369.5,0.74,425.0
koi,8299955,K01147.01,0,2.682768300,2.95700,79.8,1.19,1551.0
koi,9513865,K00943.01,1,3.601465336,2.27530,777.7,2.31,996.0
koi,9595686,K00944.01,0,3.108251172,2.50480,1867.7,4.43,1096.0
koi,9605514,K00945.01,1,25.847495800,5.98500,537.4,2.40,672.0
koi,9605514,K00945.02,1,40.715561000,6.89400,680.9,2.70,578.0
koi,9661877,K00946.01,0,20.427207010,3.44700,1273.0,4.42,674.0
koi,5728283,K01011.01,0,6.198273591,7.53837,47303.0,19.81,985.0
koi,8127639,K01012.01,0,1.023471798,2.34990,861.4,3.78,1727.0
koi,6047498,K01013.01,0,0.518727110,1.25200,714.1,19.07,1965.0
koi,8125580,K01014.01,1,17.317117390,3.15180,1473.0,2.04,454.0
koi,8158127,K01015.01,1,9.428898840,4.44810,565.4,4.39,1163.0
koi,10158990,K01080.01,0,1.096583368,2.11880,308.5,1.35,1474.0
koi,10149023,K01081.01,1,9.956397750,5.61500,510.5,28.15,905.0
koi,10141900,K01082.01,1,6.503270350,2.59100,418.3,1.67,804.0
koi,10141900,K01082.02,1,4.096676240,2.19000,302.3,1.42,938.0
koi,10141900,K01082.03,1,1.196548464,1.25920,224.6,1.25,1414.0
koi,8410727,K01148.01,1,11.476090150,5.04600,182.3,2.07,984.0
koi,8410727,K01148.02,1,25.263046700,6.22000,125.5,1.71,756.0
koi,8349405,K01149.01,0,7.168826600,1.29000,,,
koi,8278371,K01150.01,1,0.677374687,1.83610,76.7,0.90,2099.0
koi,8280511,K01151.01,1,10.435470310,3.41670,210.2,1.22,759.0
koi,8280511,K01151.02,1,7.410843140,3.24500,124.1,0.94,850.0
koi,9710326,K00947.01,1,28.599140310,3.65670,1585.1,1.83,298.0
koi,9761882,K00948.01,1,24.587163550,3.98400,907.5,2.37,530.0
koi,5297298,K00130.01,0,34.193600311,5.41382,13715.0,21.95,778.0
koi,9766437,K00949.01,1,12.532482220,4.01680,1145.9,3.24,775.0
koi,9772531,K00950.01,1,31.201692472,2.15663,34514.0,8.31,286.0
koi,9775938,K00951.01,1,13.197206940,3.48720,2141.4,4.18,642.0
koi,8644288,K00137.02,1,14.858908520,3.52520,3269.0,5.94,720.0
koi,8158127,K01015.02,1,4.088972990,3.58500,157.9,2.36,1537.0
koi,8176653,K01016.01,0,2.866680334,1.12640,712.4,2.93,1045.0
koi,8174625,K01017.01,1,17.444860160,4.44500,826.9,3.24,679.0
koi,8183911,K01018.01,0,8.306974210,2.76000,158.7,37.99,1246.0
koi,8179973,K01019.01,0,2.497051750,3.79000,,,
koi,10157458,K01083.01,1,7.336851010,3.54800,325.8,1.52,875.0
koi,4649305,K00143.01,0,22.651174510,3.68950,2250.0,7.62,855.0
koi,10148521,K01084.01,0,1.204274435,1.33620,185.8,1.19,1564.0
koi,10118816,K01085.01,1,7.717906750,1.84000,306.8,0.90,502.0
koi,10122255,K01086.01,1,27.665284700,6.63300,469.2,2.21,641.0
koi,3124412,K01087.01,0,0.948950734,4.02450,2133.0,36.87,2103.0
koi,3835670,K00149.01,1,14.557308970,7.76430,956.9,4.32,879.0
koi,10287248,K01152.01,0,4.722254104,3.45100,82670.0,14.45,557.0
koi,10351767,K01153.01,0,0.635069939,2.07171,33117.0,57.77,2351.0
koi,10295951,K01154.01,1,6.810823723,7.98574,14447.0,26.06,1626.0
koi,10342041,K01155.01,0,0.933746515,6.65220,2936.6,25.54,1508.0
koi,10514770,K01156.01,0,1.872421727,1.52610,3018.9,5.65,1298.0
koi,9775938,K00951.02,1,33.652847400,3.96160,1140.8,3.05,470.0
koi,9787239,K00952.01,1,5.901278150,2.19790,1525.2,1.94,514.0
koi,9787239,K00952.02,1,8.752096910,2.37420,1367.6,1.83,451.0
koi,9787239,K00952.03,1,22.780782410,3.30020,1925.1,2.17,328.0
koi,9787239,K00952.04,1,2.896005211,1.67760,614.1,1.23,652.0
koi,9787239,K00952.05,1,0.742957911,0.66880,843.3,1.47,1026.0
koi,2309719,K01020.01,0,54.356350670,6.43450,10510.0,38.81,566.0
koi,2558363,K01021.01,0,0.546248550,2.05430,639.7,18.93,1837.0
koi,2716853,K01022.01,1,18.827440230,4.66400,1006.2,2.70,632.0
koi,2445154,K01023.01,0,8.412006900,3.92300,819.6,1.71,590.0
koi,2715135,K01024.01,1,5.747711909,1.89230,820.1,1.86,641.0
koi,8644288,K00137.03,1,3.504691252,1.98110,315.1,2.03,1165.0
koi,3113266,K01088.01,0,0.995861402,1.15070,4993.8,26.93,1477.0
koi,3247268,K01089.01,1,86.678560520,10.12890,8244.1,9.83,434.0
koi,3247268,K01089.02,1,12.218280970,2.69690,1843.4,5.10,835.0
koi,3232859,K01090.01,0,8.387210055,1.64770,4952.0,72.52,1211.0
koi,3098184,K01091.01,0,15.238453900,19.29200,7019.0,9.84,829.0
koi,2720309,K01092.01,0,0.413334492,2.38080,2025.1,31.52,2509.0
koi,10342065,K01157.01,0,0.933746140,6.55100,1717.5,149.71,3303.0
koi,10352945,K01158.01,0,6.471792750,6.78800,402.5,2.08,1075.0
koi,10354039,K01159.01,1,64.617518000,5.79600,2486.6,5.40,383.0
koi,10330115,K01160.01,1,13.214096070,3.56410,1154.8,2.77,629.0
koi,10426656,K01161.01,1,6.057299660,3.74190,385.2,1.94,947.0
koi,9820483,K00953.01,1,3.584101048,2.73160,2608.1,4.66,1131.0
koi,9941662,K00013.01,1,1.763587535,3.16877,4590.6,21.42,3559.0
koi,7778437,K00131.01,1,5.014234733,4.58900,6536.0,10.63,1308.0
koi,9823457,K00954.01,1,8.115287270,3.21100,834.9,3.10,879.0
koi,9823457,K00954.02,1,36.925040900,4.93810,902.0,3.01,530.0
koi,2574201,K01025.01,0,37.478349200,5.31700,1467.9,10.05,262.0
koi,2166206,K01028.01,0,8.096957640,3.31900,283.5,34.00,1197.0
koi,2164169,K01029.01,1,32.312286700,6.56900,677.8,4.84,699.0
koi,2574338,K01030.01,1,9.229613840,2.23500,492.1,2.79,1021.0
koi,2584163,K01031.01,1,14.559855600,5.62400,290.6,1.64,758.0
koi,4180280,K00144.01,1,4.176254191,3.67160,1360.1,3.07,876.0
koi,3239636,K01093.01,0,0.528755447,5.71400,408.5,47.75,3271.0
koi,2721030,K01094.01,1,6.100276210,4.74760,766.6,2.59,990.0
koi,3329204,K01095.01,1,51.598095540,2.01530,5869.2,6.57,449.0
koi,3230491,K01096.01,1,1500.000000000,7.10900,9592.0,9.80,139.0
koi,3340070,K01097.01,0,10.911048700,7.03300,401.9,2.36,786.0
koi,7626506,K00150.01,1,8.408878137,3.49670,798.9,2.28,809.0
koi,10426656,K01161.02,1,10.937255720,3.08220,421.6,2.41,777.0
koi,10426656,K01161.03,1,2.971366580,2.71600,233.3,1.52,1200.0
koi,10528068,K01162.01,1,158.685002200,11.53720,898.3,3.08,350.0
koi,10468940,K01163.01,1,2.936527336,1.77100,352.3,1.92,1209.0
koi,9825625,K00955.01,1,7.039020160,3.86330,529.8,2.45,1051.0
koi,9875711,K00956.01,1,8.360870704,2.71440,2039.7,3.67,690.0
koi,7661409,K00957.01,0,3.140511530,8.28060,1444.4,31.01,1306.0
koi,1026957,K00958.01,1,21.761298120,1.24300,1300.7,2.53,486.0
koi,10002261,K00959.01,0,12.713794177,2.44093,36719.0,2.31,181.0
koi,8176650,K00960.01,0,15.801100028,6.37505,37545.0,15.61,614.0
koi,2162635,K01032.01,1,1500.140677200,25.72700,4129.9,18.35,206.0
koi,5899544,K01034.01,0,1.739428983,2.48940,5897.4,268.65,1268.0
koi,5963222,K01035.01,0,1.217266418,3.32080,5811.5,14.49,2378.0
koi,5982353,K01036.01,0,19.563092517,6.95470,12992.0,23.76,965.0
koi,6205468,K01037.01,0,3.722855100,12.81640,2969.2,5.67,1118.0
koi,8506766,K00138.01,0,48.937868960,6.58680,7240.1,24.19,764.0
koi,3240706,K01098.01,0,5.489907880,4.02000,598.9,23.60,1039.0
koi,2853093,K01099.01,1,161.527834700,3.67340,4653.6,8.19,366.0
koi,3228824,K01100.01,0,0.730939050,2.84370,451.1,1.45,1488.0
koi,3245969,K01101.01,1,11.391023580,2.30300,448.6,1.67,618.0
koi,3231341,K01102.01,1,12.333438530,6.22100,536.4,4.12,915.0
koi,10468940,K01163.02,1,8.015008210,3.01370,363.0,2.00,865.0
koi,10341831,K01164.01,0,0.933749941,6.60600,415.3,12.93,919.0
koi,10337517,K01165.01,1,7.053934488,1.72440,511.5,2.36,840.0
koi,10337517,K01165.02,1,4.292636990,2.70000,61.4,0.68,991.0
koi,10351231,K01166.01,1,7.674661400,1.93740,503.0,2.80,957.0
koi,10485179,K01167.01,0,0.445275074,2.27600,254.7,1.21,1950.0
koi,8561063,K00961.01,1,1.213770423,0.55320,1821.0,0.78,525.0
koi,8561063,K00961.02,1,0.453287416,0.44450,1461.5,0.76,729.0
koi,8892910,K00132.01,0,10.810132734,4.46180,6165.2,13.95,985.0
koi,8561063,K00961.03,1,1.865114193,0.42790,1124.8,0.66,455.0
koi,10657664,K00964.01,0,3.273699006,3.07626,6862.8,22.36,3060.0
koi,3337351,K00965.01,0,7.047103499,3.32080,71318.0,51.86,955.0
koi,6153201,K01038.01,0,0.530300102,2.85020,3040.0,35.73,2410.0
koi,5802486,K01039.01,0,1.073917869,2.43050,1926.6,33.01,1794.0
koi,5817553,K01040.01,0,4.206096814,10.73810,1298.1,32.66,1252.0
koi,5982368,K01041.01,0,19.563137230,6.85750,5536.0,9.73,706.0
koi,5816811,K01042.01,0,2.227718792,4.96990,1039.0,8.88,1400.0
koi,5816165,K01043.01,0,0.591914504,1.02250,1057.7,27.21,1646.0
koi,7102227,K01360.01,1,36.770493500,4.42000,1346.6,2.83,437.0
koi,7102227,K01360.02,1,14.589324290,2.41840,831.3,2.32,594.0
koi,7102227,K01360.03,1,0.764017553,1.10300,128.2,0.86,1589.0
koi,6960913,K01361.01,1,59.878025800,4.80270,1419.1,2.19,273.0
koi,6837146,K01362.01,1,20.513601920,3.47690,1174.1,2.58,540.0
koi,11122894,K01426.02,1,74.927686530,4.74000,4119.2,6.39,409.0
koi,11122894,K01426.03,1,150.018951100,4.38230,4319.7,32.60,325.0
koi,11129738,K01427.01,1,2.613020421,1.95880,599.7,1.50,713.0
koi,11401182,K01428.01,1,0.927859786,1.42790,515.3,1.79,1361.0
koi,11030711,K01429.01,1,205.912735000,9.99200,2378.8,4.68,298.0
koi,11512246,K00168.03,1,7.106957410,5.14620,131.0,1.72,1157.0
koi,6607286,K01239.01,1,0.783276173,1.67350,264.7,1.98,2149.0
koi,6607286,K01239.02,1,3.174058980,2.31560,282.2,2.09,1348.0
koi,6690082,K01240.01,1,2.139556300,2.06780,266.1,1.76,1425.0
koi,6690082,K01240.02,1,4.807103254,0.93930,450.5,2.96,1088.0
koi,6448890,K01241.01,1,21.405442200,11.72100,409.3,11.64,1087.0
koi,6448890,K01241.02,1,10.500771200,14.52200,183.4,5.68,1378.0
koi,10730034,K01305.01,1,2.633852528,2.02060,259.8,1.38,1131.0
koi,10730034,K01305.02,1,6.186708820,2.90900,202.6,1.21,851.0
koi,10858691,K01306.01,1,1.796320953,1.91390,210.9,1.20,1367.0
koi,10858691,K01306.02,1,3.468073000,2.36100,243.9,1.29,1098.0
koi,10858691,K01306.03,1,5.914266800,2.66100,253.2,1.31,919.0
koi,8107380,K00162.01,1,14.006403920,4.69190,716.4,3.11,807.0
koi,6936909,K01363.01,1,3.546531809,2.27460,442.7,2.18,1212.0
koi,6936909,K01363.02,1,5.700706260,1.64080,379.8,2.03,1035.0
koi,6962977,K01364.01,1,20.834149700,4.52200,803.1,2.26,563.0
koi,6962977,K01364.02,1,7.055658400,3.04790,705.6,2.13,808.0
koi,11176127,K01430.01,1,10.475480840,2.30240,1070.7,2.11,540.0
koi,11176127,K01430.02,1,22.928863140,2.08310,908.9,2.08,416.0
koi,11176127,K01430.03,1,77.474099100,4.16800,1543.6,2.63,277.0
koi,11075279,K01431.01,1,345.158935400,7.56460,5087.9,7.79,241.0
koi,11014932,K01432.01,1,6.885952220,4.14800,428.5,2.68,946.0
koi,6607447,K01242.01,1,99.644278300,5.17720,3215.6,8.48,415.0
koi,6677256,K01243.01,0,3.125814002,1.78950,238.8,1.88,1460.0
koi,8030148,K00155.01,1,5.660669429,4.64830,737.8,3.24,1115.0
koi,6692833,K01244.01,0,10.804871630,2.72150,292.7,1.71,857.0
koi,6693640,K01245.01,1,13.719384260,5.56770,316.4,1.98,864.0
koi,10858691,K01306.04,1,29.221495900,4.01400,394.0,1.81,539.0
koi,10973814,K01307.01,1,44.852099700,3.57290,780.8,3.35,513.0
koi,10973814,K01307.02,1,20.342378380,2.33510,564.6,2.88,667.0
koi,6541920,K00157.05,1,118.378673500,9.55740,1083.3,3.40,376.0
